"","url","date","title","text"
"11","https://articles.mercola.com/sites/articles/archive/2009/01/24/an-easy-way-to-double-your-vegetable-intake.aspx","January 24, 2009","An Easy Way to Double Your Vegetable Intake","In a new study, women more than doubled their fruit and vegetable intakes and dramatically increased their consumption of ""good"" fats when they were counseled by registered dietitians and provided with a list of nutritional guidelines reflecting the traditional Mediterranean diet.
The six-month study divided 69 women into two groups. Women in one group continued their usual diet and did not receive any dietary counseling. In the other group, registered dietitians used an ""exchange list"" of foods that are common in a Mediterranean diet to make a plan for each participant. The list included suggested servings of several categories of foods, such as dark green vegetables.
The group that followed the exchange-list plan reached their nutritional goals within three months, and maintained the change for the six-month duration of the study. The comparison group, however, made few dietary changes.
The Mediterranean diet has been associated with health benefits such as lower risks for cardiovascular disease and cancer. Recent studies also have suggested that such a diet can increase longevity."
"12","https://articles.mercola.com/sites/articles/archive/2009/01/24/new-cigarette-hazard-third-hand-smoke.aspx","January 24, 2009","New Cigarette Hazard: ‘Third-Hand Smoke’","Even if you choose to smoke outside of your home, or only smoke in your home when your children are not there, you're still exposing them to toxins. New research demonstrates that tobacco smoke contamination lingers even after a cigarette is extinguished, a phenomenon the researchers called ""third-hand"" smoke.

When you smoke, toxic particulate matter from tobacco smoke gets into your hair and clothing. When you come into contact with your baby, your child comes in contact with those toxins, even if you're not smoking at the time.

Particulate matter from tobacco smoke has been proven toxic. It contains 250 poisonous gases, chemicals, and metals -- include hydrogen cyanide, carbon monoxide, butane, ammonia, toluene, arsenic, lead, chromium, cadmium, and polonium-210 (a highly radioactive carcinogen).

Small children may be especially susceptible to third-hand smoke exposure because they crawl and play on potentially contaminated surfaces such as cushions, carpets and the floor. The toxins can get on their hands and can then be ingested."
"13","https://articles.mercola.com/sites/articles/archive/2009/01/22/facts-you-need-to-know-about-sunlight-and-skin-cancer.aspx","January 22, 2009","Facts You Need to Know About Sunlight and Skin Cancer","Noted expert Dr. John J. Cannell discusses the powerful benefits of vitamin D. Safe sun exposure may be the best thing for your skin, no matter what you may have heard! 
  Vitamin D Dose Recommendations
Age Dosage
Below 5 35 units per pound per day
Age 5 - 10 2500 units
Adults 5000 units
Pregnant Women 5000 units
WARNING:
There is no way to know if the above recommendations are correct. The ONLY way to know is to test your blood. You might need 4-5 times the amount recommended above. Ideally your blood level of 25 OH D should be 60ng/ml."
"14","https://articles.mercola.com/sites/articles/archive/2009/01/22/fascinating-facts-you-never-knew-about-the-human-brain.aspx","January 22, 2009","Fascinating Facts You Never Knew About the Human Brain","The human brain has amazed and baffled people throughout the ages. Some scientists and researchers have devoted their entire lives to learning how the brain works. Here are some facts about your brain.

Physical Attributes

The weight of your brain is about 3 pounds.

Your skin weighs twice as much as your brain.

Your brain is made up of about 75 percent water.

Your brain consists of about 100 billion neurons.

There are anywhere from 1,000 to 10,000 synapses for each neuron.

There are no pain receptors in your brain, so your brain can feel no pain.

There are 100,000 miles of blood vessels in your brain.

Your brain is the fattest organ in your body and may consist of at least 60 percent fat.

The Developing Brain

At birth, your brain was almost the same size as an adult brain and contained most of the brain cells for your whole life.

A newborn baby’s brain grows about three times its size in the first year.

Humans continue to make new neurons throughout life in response to mental activity.

The first sense to develop while in utero is the sense of touch. The lips and cheeks can experience touch at about 8 weeks and the rest of the body around 12 weeks.

Brain Function

Your brain uses 20 percent of the total oxygen in your body.

If your brain loses blood for 8 to 10 seconds, you will lose consciousness.

While awake, your brain generates between 10 and 23 watts of power -- or enough energy to power a light bulb.

The old adage of humans only using 10% of their brain is not true. Every part of the brain has a known function.

The brain can live for 4 to 6 minutes without oxygen, and then it begins to die. No oxygen for 5 to 10 minutes will result in permanent brain damage.

A study of 1 million students in New York showed that students who ate lunches that did not include artificial flavors, preservatives, and dyes did 14 percent better on IQ tests than students who ate lunches with these additives.

Psychology of Your Brain

You can’t tickle yourself because your brain distinguishes between unexpected external touch and your own touch.

There is a class of people known as supertasters who not only have more taste buds on their tongue, but whose brain is more sensitive to the tastes of foods and drinks. In fact, they can detect some flavors that others cannot.

The connection between body and mind is a strong one. One estimate is that between 50-70 percent of visits to the doctor for physical ailments are attributed to psychological factors.

Memory

Every time you recall a memory or have a new thought, you are creating a new connection in your brain.

Memories triggered by scent have a stronger emotional connection, and therefore appear more intense than other memory triggers.

While you sleep at night may be the best time for your brain to consolidate all your memories from the day. Lack of sleep may actually hurt your ability to create new memories.

Dreams and Sleep

Most people dream about 1-2 hours a night and have an average of 4-7 dreams each night.

Studies show that brain waves are more active while dreaming than when you are awake.

Some people (about 12 percent) dream only in black and white while others dream in color.

While you sleep, your body produces a hormone that may prevent you from acting out your dreams, leaving you virtually paralyzed."
"15","https://articles.mercola.com/sites/articles/archive/2009/01/20/the-obesity-tax-proposal-a-good-idea-or-a-waste-of-time.aspx","January 20, 2009","The Obesity Tax Proposal -- A Good Idea Or a Waste of Time?","A proposal on the table to help balance the New York state budget is an “obesity tax”, which would place an 18 percent sales tax on non-diet soda and other sweetened drinks with less than 70 percent fruit juice.
New York Governor Paterson said the tax would help raise $400 million, and State Health Commissioner Richard Daines made the YouTube video above explaining why he thinks it's a good idea. He points out how the obesity rate has increased as more people drink soda instead of milk.
Assemblyman Ron Canestrari, however, is opposed to the obesity tax. He argues that there are better ways to fight obesity and better ways to raise money for the cash strapped state."
"16","https://articles.mercola.com/sites/articles/archive/2009/01/20/can-tea-tree-oil-body-wash-prevent-mrsa.aspx","January 20, 2009","Can Tea Tree Oil Body Wash Prevent MRSA?","A study is investigating whether tea tree oil body wash can prevent the drug-resistant super bug MRSA in critically ill hospitalized adults.
MRSA, which is short for methicillin-resistant Staphylococcus aureus is a growing problem. MRSA is untreatable with most antibiotics and can cause potentially deadly complications. Hospitals and nursing homes are the prime breeding grounds for the disease.
In some prior studies, washing your skin with tea tree oil has been shown to be effective in removing MRSA. Therefore, researchers are currently evaluating the effect of daily washing with a 5 percent tea tree oil preparation on new MRSA infections among ICU patients.
The trial started in 2007, and should be complete in 2010."
"17","https://articles.mercola.com/sites/articles/archive/2009/01/20/the-overwhelming-evidence-that-sunlight-fights-cancer.aspx","January 20, 2009","The Overwhelming Evidence That Sunlight Fights Cancer","A new paper analyzes the case for vitamin D’s cancer-fighting power by looking at the well-known Hill criteria for examining causality in a biological system. The Hill criteria look at:

1. Strength of association
2. Consistency (repeated observation)
3. Specificity (one agent, one result)
4. Temporality (exposure precedes effect)
5. Biological gradient (dose-response relation)

6. Plausibility (e.g., mechanisms)
7. Coherency (no serious conflict with the generally known facts of the natural history and biology of the disease)
8. Experimental verification (randomized, controlled trial)
9. Analogy with other causal relationships

The theory that solar ultraviolet radiation -- and by extension, vitamin D, which is produced when such radiation strikes your skin -- is a potent cancer fighter satisfies most, if not all, of the criteria. From a scientific point of view, therefore, vitamin D reduces the risk of many forms of cancer and increases survival rates once cancer reaches a detectable stage.

However, public policy often lags behind scientific research. It is to be hoped that the acceptance of the beneficial nature of vitamin D in reducing the risk of cancer and many other diseases will not have too much longer to wait. It is encouraging that the National Academy of Sciences’ Institute of Medicine is currently embarking on a two-year study of vitamin D, and is expected to issue a report in 2010.


Vitamin D Dose Recommendations
Age Dosage
Below 5 35 units per pound per day
Age 5 - 10 2500 units
Age 18 - 30 5000 units
Pregnant Women 5000 units
WARNING:
There is no way to know if the above recommendations are correct. The ONLY way to know is to test your blood. You might need 4-5 times the amount recommended above. Ideally your blood level of 25 OH D should be 60ng/ml."
"18","https://articles.mercola.com/sites/articles/archive/2009/01/17/scientists-show-how-certain-vegetables-combat-cancer.aspx","January 17, 2009","Scientists Show How Certain Vegetables Combat Cancer","While it has been known for some time that eating cruciferous vegetables, such as broccoli, cauliflower, and cabbage, can help prevent breast cancer, the mechanism by which the active substances in these vegetables inhibit cell proliferation was unknown — until now.
Scientists in the UC Santa Barbara laboratories of Leslie Wilson, professor of biochemistry and pharmacology, and Mary Ann Jordan, adjunct professor in the Department of Molecular, Cellular, and Developmental Biology, have shown how the healing power of these vegetables works at the cellular level. Their research is published in this month's journal Carcinogenesis.
""Breast cancer, the second leading cause of cancer deaths in women, can be protected against by eating cruciferous vegetables such as cabbage and near relatives of cabbage such as broccoli and cauliflower,"" said first author Olga Azarenko, who is a graduate student at UCSB. ""These vegetables contain compounds called isothiocyanates which we believe to be responsible for the cancer-preventive and anti-carcinogenic activities in these vegetables. Broccoli and broccoli sprouts have the highest amount of the isothiocyanates.
""Our paper focuses on the anti-cancer activity of one of these compounds, called sulforaphane, or SFN,"" Azarenko added. ""It has already been shown to reduce the incidence and rate of chemically induced mammary tumors in animals. It inhibits the growth of cultured human breast cancer cells, leading to cell death."""
"19","https://articles.mercola.com/sites/articles/archive/2009/01/17/don-t-starve-a-cold-of-exercise.aspx","January 17, 2009","Should You Exercise if You Have a Cold","You have what seems to be a really bad cold. You are coughing and sneezing, and it is hard to breathe. Should you work out?
And if you do, should you push yourself as hard as ever or take it easy? Will exercise have no effect, or make you feel better or worse?

Two little-known studies that were published a decade ago in the journal Medicine and Science in Sports and Exercise showed results so much in favor of exercise that the researchers themselves were surprised.
The investigators found no difference in symptoms between those who exercised and those who rested. And there was no difference in the time it took to recover from the colds. But when the exercisers assessed their symptoms, people said they felt O.K. and, in some cases, they actually felt better.
Now, Dr. Leonard Kaminsky, an exercise physiologist at Ball State University, and others at Ball State encourage people to exercise when they have colds, at least if they have the type producing symptoms like runny noses and sneezing.

He is more cautious about other types of colds that produce fevers or symptoms below the neck such as chest congestion. Exercising with a head cold is not an issue for athletes, Dr. Kaminsky said, because most of them want to train no matter what. “If anything they tend to push too much,” he said."
"20","https://articles.mercola.com/sites/articles/archive/2009/01/17/is-there-really-a-healthy-way-to-use-alcohol.aspx","January 17, 2009","Is There Really a Healthy Way to Use Alcohol?","Marinating steak in beer or wine before cooking it dramatically reduces levels of chemicals that can cause cancer. Beer is more effective than wine at lowering the cancer-forming chemicals (and also apparently often makes for a better-looking and tastier meal.)

Cooking food increases its levels of chemical compounds called heterocyclic amines (HA’s), which can cause cancerous tumors. Frying and grilling meat is particularly dangerous, because the intense heat turns sugars and amino acids into high levels of the compounds.

However, scientists are gathering increasing amounts of evidence to show that the levels of HA’s in cooked meat can be lowered by treating the food beforehand. Marinating steak in red wine or beer for six hours before frying can cut levels of two types of HA by up to 90 percent compared. Beer was also efficient at reducing a third type of HA, cutting levels significantly in just four hours.

Previous research has shown that a red wine marinade has a similar effect on HA levels in fried chicken. A sauce made of olive oil, lemon juice and garlic can also lower HA levels in grilled chicken by as much as 90 percent.

Cooking meat on lower heat and for a shorter period of time also prevents dangerous levels of HA’s from forming."
"21","https://articles.mercola.com/sites/articles/archive/2009/01/17/aspartame-brain-cancer-and-the-fda.aspx","January 17, 2009","Aspartame, Brain Cancer and the FDA","This video is a great review of the problems with aspartame.

The approval of aspartame was the most contested in FDA history. The sweetener was not approved on scientific grounds, but because of strong political and financial pressure.

For more information on the dangers of aspartame, visit http://aspartame.mercola.com."
"22","https://articles.mercola.com/sites/articles/archive/2009/01/15/how-blind-can-see-again-without-their-eyes.aspx","January 15, 2009","How Blind Can See Again Without Their Eyes","A new study offers the most dramatic demonstration to date of so-called blindsight, the native ability to sense things using the brain’s primitive, subcortical — and entirely subconscious — visual system.
Scientists have previously reported cases of blindsight in people with partial damage to their visual lobes. This new report is the first to show it in a person whose visual lobes — one in each hemisphere, under the skull at the back of the head — were completely destroyed. The finding suggests that people with similar injuries may be able to recover some crude visual sense with practice.
“It’s a very rigorously done report and the first demonstration of this in someone with apparent total absence of a striate cortex, the visual processing region,” said Dr. Richard Held, an emeritus professor of cognitive and brain science at the Massachusetts Institute of Technology.
Scientists have long known that the brain digests what comes through the eyes using two sets of circuits. Cells in the retina project not only to the visual cortex, but also to subcortical areas. These include the superior colliculus, which is crucial in eye movements and may have other sensory functions; and, probably, circuits running through the amygdala, which registers emotion.
In an earlier experiment, one of the authors of the new paper, Dr. Alan Pegna of Geneva University Hospitals, found that the same patient had emotional blindsight.

When presented with images of fearful faces, he cringed subconsciously in the same way that almost everyone does, even though he could not consciously see the faces. The subcortical, primitive visual system apparently registers not only solid objects but also strong social signals."
